Theta1,Theta2,Theta3,X,Y,Z,Orientation_1_1,Orientation_1_2,Orientation_1_3,Orientation_2_1,Orientation_2_2,Orientation_2_3,Orientation_3_1,Orientation_3_2,Orientation_3_3
1.250226,0.352628,-0.480856,2.274442,16.684995,4.987146,-0.17679,0.978214,0.108827,0.935407,0.132589,0.327771,0.3062,0.159745,-0.938468
1.250226,0.352628,-0.288514,3.549145,16.739237,5.153908,0.013464,0.993969,0.108827,0.943503,-0.048667,0.327771,0.33109,0.098266,-0.938468
1.250226,0.352628,-0.096171,4.820521,16.560333,5.238856,0.203221,0.973066,0.108827,0.916801,-0.228128,0.327771,0.343769,0.033163,-0.938468
1.250226,0.352628,0.096171,6.041679,16.154881,5.238856,0.385484,0.916274,0.108827,0.856286,-0.399176,0.327771,0.343769,-0.033163,-0.938468
1.250226,0.352628,0.224399,6.805517,15.765774,5.191533,0.49949,0.859457,0.108827,0.79821,-0.505398,0.327771,0.336706,-0.076851,-0.938468
1.250226,0.352628,0.416742,7.844564,15.019858,5.051504,0.654571,0.748126,0.108827,0.686879,-0.648663,0.327771,0.315806,-0.139798,-0.938468
1.250226,0.352628,0.609084,8.721862,14.104208,4.833437,0.785511,0.609203,0.108827,0.550215,-0.768004,0.327771,0.283259,-0.197589,-0.938468
1.250226,0.352628,0.801427,9.405054,13.052596,4.545375,0.88748,0.447812,0.108827,0.393258,-0.859019,0.327771,0.240264,-0.248093,-0.938468
1.250226,0.352628,0.993769,9.868944,11.903808,4.197941,0.956717,0.269904,0.108827,0.221797,-0.918353,0.327771,0.188409,-0.289446,-0.938468
1.250226,0.352628,1.186112,10.096421,10.700211,3.80395,0.990669,0.082042,0.108827,0.042156,-0.943816,0.327771,0.129604,-0.320125,-0.938468
1.250226,0.352628,1.378454,10.079097,9.486198,3.377934,0.988084,-0.108846,0.108827,-0.13904,-0.93447,0.327771,0.06602,-0.338996,-0.938468
1.250226,0.352628,1.506682,9.93149,8.693214,3.083858,0.966053,-0.234305,0.108827,-0.257396,-0.909018,0.327771,0.022128,-0.344655,-0.938468
1.250226,0.416742,-1.506682,-2.827414,12.70313,3.61442,-0.928645,0.348353,0.127551,0.370063,0.845856,0.384162,0.025935,0.403952,-0.914413
1.250226,0.416742,-1.31434,-2.266519,13.740749,4.128582,-0.844929,0.519448,0.127551,0.524931,0.759517,0.384162,0.102675,0.391545,-0.914413
1.250226,0.416742,-1.121997,-1.496835,14.648654,4.617372,-0.730051,0.671384,0.127551,0.660439,0.645166,0.384162,0.175629,0.364697,-0.914413
1.250226,0.416742,-0.929655,-0.546751,15.393359,5.062763,-0.588247,0.798559,0.127551,0.771589,0.50702,0.384162,0.242105,0.324399,-0.914413
1.250226,0.416742,-0.737313,0.548693,15.947399,5.448328,-0.424748,0.896281,0.127551,0.854282,0.350174,0.384162,0.299652,0.272136,-0.914413
1.250226,0.416742,-0.609084,1.33997,16.200429,5.665005,-0.306647,0.943238,0.127551,0.892048,0.238056,0.384162,0.331992,0.231583,-0.914413
1.250226,0.416742,-0.416742,2.585922,16.395106,5.92059,-0.120684,0.984462,0.127551,0.921104,0.063144,0.384162,0.370139,0.16385,-0.914413
1.250226,0.416742,-0.224399,3.861696,16.362173,6.08471,0.06973,0.989378,0.127551,0.916188,-0.114098,0.384162,0.394635,0.090073,-0.914413
1.250226,0.416742,-0.032057,5.120239,16.102842,6.151313,0.257572,0.957803,0.127551,0.877482,-0.287131,0.384162,0.404575,0.012974,-0.914413
1.250226,0.416742,0.160285,6.315134,15.626679,6.117943,0.435915,0.890904,0.127551,0.806413,-0.449574,0.384162,0.399595,-0.064603,-0.914413
1.250226,0.416742,0.352628,7.402311,14.951246,5.98583,0.59818,0.791146,0.127551,0.705602,-0.595437,0.384162,0.379876,-0.139798,-0.914413
1.250226,0.416742,0.54497,8.341674,14.101453,5.759847,0.738383,0.662209,0.127551,0.578768,-0.719338,0.384162,0.346148,-0.209837,-0.914413
1.250226,0.416742,0.673198,8.868423,13.453304,5.561023,0.817003,0.56235,0.127551,0.482029,-0.787444,0.384162,0.316472,-0.252378,-0.914413
1.250226,0.416742,0.865541,9.487717,12.385219,5.198685,0.909435,0.395803,0.127551,0.322613,-0.865067,0.384162,0.262392,-0.308221,-0.914413
1.250226,0.416742,1.057883,9.882282,11.237413,4.771508,0.968325,0.214657,0.127551,0.151299,-0.910784,0.384162,0.198634,-0.352695,-0.914413
1.250226,0.416742,1.250226,10.037567,10.052221,4.295247,0.991502,0.025595,0.127551,-0.025595,-0.922911,0.384162,0.127551,-0.384162,-0.914413
1.250226,0.416742,1.442568,9.947845,8.873354,3.787467,0.97811,-0.164411,0.127551,-0.201546,-0.900999,0.384162,0.051763,-0.40146,-0.914413
1.250226,0.480856,-1.570796,-3.038664,12.110566,3.931575,-0.949056,0.279375,0.14575,0.315108,0.841432,0.438975,-0.0,0.462538,-0.886599
1.250226,0.480856,-1.378454,-2.563592,13.149308,4.523977,-0.878149,0.455643,0.14575,0.470144,0.76568,0.438975,0.088418,0.454009,-0.886599
1.250226,0.480856,-1.250226,-2.124903,13.779464,4.908098,-0.812674,0.564197,0.14575,0.564197,0.699273,0.438975,0.14575,0.438975,-0.886599
1.250226,0.480856,-1.057883,-1.301891,14.605358,5.452312,-0.689836,0.709143,0.14575,0.687465,0.578526,0.438975,0.226976,0.403018,-0.886599
1.250226,0.480856,-0.865541,-0.308416,15.261374,5.94044,-0.541556,0.827934,0.14575,0.785378,0.436443,0.438975,0.29983,0.352198,-0.886599
1.250226,0.480856,-0.673198,0.818882,15.723318,6.354476,-0.373303,0.916189,0.14575,0.854325,0.278263,0.438975,0.361627,0.288388,-0.886599
1.250226,0.480856,-0.480856,2.038426,15.974151,6.679153,-0.191281,0.970654,0.14575,0.891763,0.10982,0.438975,0.410086,0.213942,-0.886599
1.250226,0.480856,-0.288514,3.305237,16.004624,6.902493,-0.002205,0.989319,0.14575,0.896311,-0.062673,0.438975,0.443421,0.131605,-0.886599
1.250226,0.480856,-0.096171,4.572592,15.813612,7.016262,0.186953,0.971497,0.14575,0.867802,-0.232855,0.438975,0.460401,0.044414,-0.886599
1.250226,0.480856,0.032057,5.394664,15.566372,7.02899,0.30965,0.939614,0.14575,0.8309,-0.341916,0.438975,0.462301,-0.014825,-0.886599
1.250226,0.480856,0.224399,6.559828,15.025798,6.952883,0.483555,0.863094,0.14575,0.750218,-0.494444,0.438975,0.450941,-0.102924,-0.886599
1.250226,0.480856,0.416742,7.605502,14.29984,6.765346,0.639626,0.754742,0.14575,0.641866,-0.628737,0.438975,0.422951,-0.187228,-0.886599
1.250226,0.480856,0.609084,8.49312,13.415273,6.473295,0.772106,0.618554,0.14575,0.509841,-0.73984,0.438975,0.379361,-0.264626,-0.886599
1.250226,0.480856,0.801427,9.189945,12.40472,6.0875,0.87611,0.459553,0.14575,0.359012,-0.823658,0.438975,0.32178,-0.332264,-0.886599
1.250226,0.480856,0.993769,9.670277,11.305453,5.622192,0.947801,0.283602,0.14575,0.194942,-0.877097,0.438975,0.252331,-0.387648,-0.886599
1.250226,0.480856,1.121997,9.861125,10.543254,5.276184,0.976286,0.160072,0.14575,0.081181,-0.894825,0.438975,0.200688,-0.416733,-0.886599
1.250226,0.480856,1.31434,9.945515,9.387165,4.717653,0.988881,-0.029505,0.14575,-0.091369,-0.893842,0.438975,0.117325,-0.447411,-0.886599
1.250226,0.480856,1.506682,9.785546,8.253655,4.130129,0.965005,-0.217995,0.14575,-0.26055,-0.859892,0.438975,0.029635,-0.461588,-0.886599
1.250226,0.54497,-1.506682,-2.994181,12.200855,4.628867,-0.929841,0.329715,0.16335,0.366459,0.789722,0.491983,0.033214,0.517327,-0.855143
1.250226,0.54497,-1.31434,-2.457009,13.167024,5.287338,-0.849666,0.501382,0.16335,0.510663,0.705107,0.491983,0.131493,0.501438,-0.855143
1.250226,0.54497,-1.121997,-1.709878,14.007004,5.913315,-0.738154,0.654557,0.16335,0.636033,0.594486,0.491983,0.224922,0.467056,-0.855143
1.250226,0.54497,-0.929655,-0.780344,14.689816,6.483712,-0.599418,0.783591,0.16335,0.737945,0.46194,0.491983,0.310056,0.415447,-0.855143
1.250226,0.54497,-0.801427,-0.076009,15.045004,6.822602,-0.494293,0.85381,0.16335,0.790959,0.363781,0.491983,0.360637,0.372387,-0.855143
1.250226,0.54497,-0.609084,1.078591,15.413196,7.254984,-0.321965,0.932553,0.16335,0.845913,0.205874,0.491983,0.425171,0.296581,-0.855143
1.250226,0.54497,-0.416742,2.31275,15.572356,7.582302,-0.137762,0.976902,0.16335,0.869668,0.040374,0.491983,0.474025,0.209837,-0.855143
1.250226,0.54497,-0.224399,3.580952,15.516616,7.792486,0.051522,0.985222,0.16335,0.861348,-0.126615,0.491983,0.505395,0.115353,-0.855143
1.250226,0.54497,-0.032057,4.836422,15.24803,7.877783,0.238905,0.957205,0.16335,0.821261,-0.288934,0.491983,0.518126,0.016615,-0.855143
1.250226,0.54497,0.160285,6.032856,14.776504,7.835046,0.417478,0.893884,0.16335,0.750884,-0.440597,0.491983,0.511748,-0.082735,-0.855143
1.250226,0.54497,0.352628,7.126129,14.119429,7.665854,0.580653,0.797596,0.16335,0.652813,-0.57601,0.491983,0.486495,-0.179035,-0.855143
1.250226,0.54497,0.480856,7.777551,13.590008,7.4857,0.67788,0.716795,0.16335,0.573795,-0.654761,0.491983,0.459606,-0.239776,-0.855143
1.250226,0.54497,0.673198,8.611842,12.680521,7.121818,0.802401,0.573995,0.16335,0.438051,-0.752372,0.491983,0.405296,-0.323212,-0.855143
1.250226,0.54497,0.865541,9.247853,11.662787,6.657783,0.897328,0.410024,0.16335,0.28615,-0.822235,0.491983,0.336037,-0.394728,-0.855143
1.250226,0.54497,1.057883,9.662128,10.574344,6.110712,0.95916,0.230931,0.16335,0.123696,-0.861772,0.491983,0.254384,-0.451685,-0.855143
1.250226,0.54497,1.250226,9.839388,9.455335,5.50078,0.985617,0.04332,0.16335,-0.04332,-0.869526,0.491983,0.16335,-0.491983,-0.855143
1.250226,0.54497,1.442568,9.773094,8.347031,4.850484,0.975722,-0.145888,0.16335,-0.208739,-0.84521,0.491983,0.066291,-0.514137,-0.855143
1.250226,0.609084,-1.570796,-3.216583,11.5747,4.862992,-0.949056,0.258443,0.180279,0.315108,0.778389,0.542971,-0.0,0.572117,-0.820172
1.250226,0.609084,-1.442568,-2.942951,12.224273,5.353168,-0.908215,0.377684,0.180279,0.412059,0.731703,0.542971,0.073161,0.56742,-0.820172
1.250226,0.609084,-1.250226,-2.347014,13.1105,6.070859,-0.819269,0.544332,0.180279,0.544332,0.639442,0.542971,0.180279,0.542971,-0.820172
1.250226,0.609084,-1.057883,-1.54863,13.862219,6.744001,-0.700107,0.690905,0.180279,0.656529,0.523596,0.542971,0.280748,0.498496,-0.820172
1.250226,0.609084,-0.865541,-0.577244,14.451705,7.347769,-0.555125,0.811995,0.180279,0.744512,0.388439,0.542971,0.370862,0.435636,-0.820172
1.250226,0.609084,-0.673198,0.531317,14.857216,7.859894,-0.389668,0.903138,0.180279,0.805036,0.238956,0.542971,0.447299,0.356709,-0.820172
1.250226,0.609084,-0.480856,1.736168,15.063797,8.261488,-0.209839,0.960972,0.180279,0.835869,0.08066,0.542971,0.507238,0.264626,-0.820172
1.250226,0.609084,-0.352628,2.571049,15.086926,8.460312,-0.08523,0.979916,0.180279,0.839321,-0.026891,0.542971,0.536913,0.197589,-0.820172
1.250226,0.609084,-0.160285,3.836619,14.948785,8.647039,0.103661,0.978138,0.180279,0.818703,-0.186838,0.542971,0.564783,0.09131,-0.820172
1.250226,0.609084,0.032057,5.076574,14.608335,8.694204,0.288729,0.940285,0.180279,0.76789,-0.339895,0.542971,0.571823,-0.018337,-0.820172
1.250226,0.609084,0.224399,6.245182,14.078135,8.600067,0.463148,0.867752,0.180279,0.688755,-0.480416,0.542971,0.557773,-0.127308,-0.820172
1.250226,0.609084,0.416742,7.299343,13.377738,8.368101,0.620486,0.763215,0.180279,0.584218,-0.603218,0.542971,0.523151,-0.231583,-0.820172
1.250226,0.609084,0.609084,8.200178,12.532977,8.006861,0.754938,0.63053,0.180279,0.458135,-0.703772,0.542971,0.469234,-0.327317,-0.820172
1.250226,0.609084,0.801427,8.914461,11.575007,7.529669,0.861548,0.474589,0.180279,0.315154,-0.778371,0.542971,0.398012,-0.41098,-0.820172
1.250226,0.609084,0.929655,9.273687,10.890781,7.155658,0.915164,0.36052,0.180279,0.213031,-0.812281,0.542971,0.342189,-0.458502,-0.820172
1.250226,0.609084,1.121997,9.622356,9.824121,6.526147,0.967204,0.178931,0.180279,0.053828,-0.838025,0.542971,0.248232,-0.515459,-0.820172
1.250226,0.609084,1.31434,9.732023,8.74416,5.835296,0.983572,-0.009258,0.180279,-0.107361,-0.832861,0.542971,0.14512,-0.553406,-0.820172
1.250226,0.609084,1.506682,9.598641,7.690728,5.108584,0.963664,-0.197106,0.180279,-0.264589,-0.796979,0.542971,0.036656,-0.570941,-0.820172
1.250226,0.673198,-1.506682,-3.200456,11.579588,5.567309,-0.931321,0.306662,0.196467,0.362001,0.720288,0.591727,0.039947,0.622209,-0.781831
1.250226,0.673198,-1.31434,-2.692627,12.45738,6.359275,-0.855526,0.479037,0.196467,0.493015,0.637806,0.591727,0.158151,0.603098,-0.781831
1.250226,0.673198,-1.121997,-1.973391,13.213344,7.112161,-0.748177,0.633744,0.196467,0.605845,0.5318,0.591727,0.270522,0.561745,-0.781831
1.250226,0.673198,-0.993769,-1.389259,13.635652,7.578571,-0.660994,0.724216,0.196467,0.668876,0.44996,0.591727,0.340135,0.522539,-0.781831
1.250226,0.673198,-0.801427,-0.380042,14.129302,8.205795,-0.510364,0.837215,0.196467,0.742555,0.313801,0.591727,0.433751,0.447883,-0.781831
1.250226,0.673198,-0.609084,0.755289,14.439462,8.725836,-0.340912,0.919337,0.196467,0.788848,0.166068,0.591727,0.511369,0.356709,-0.781831
1.250226,0.673198,-0.416742,1.974862,14.554691,9.119514,-0.158886,0.967552,0.196467,0.806046,0.012211,0.591727,0.570127,0.252378,-0.781831
1.250226,0.673198,-0.224399,3.233697,14.470741,9.372309,0.029,0.980082,0.196467,0.793516,-0.142097,0.591727,0.607858,0.13874,-0.781831
1.250226,0.673198,-0.032057,4.485366,14.190706,9.474899,0.215816,0.956464,0.196467,0.75172,-0.291164,0.591727,0.623169,0.019984,-0.781831
1.250226,0.673198,0.160285,5.683705,13.724917,9.423498,0.394673,0.897571,0.196467,0.682199,-0.429492,0.591727,0.615498,-0.099509,-0.781831
1.250226,0.673198,0.288514,6.431014,13.319412,9.304385,0.506211,0.839733,0.196467,0.621676,-0.513204,0.591727,0.59772,-0.1774,-0.781831
1.250226,0.673198,0.480856,7.443968,12.585309,9.003327,0.657399,0.727481,0.196467,0.512109,-0.622579,0.591727,0.552786,-0.288388,-0.781831
1.250226,0.673198,0.673198,8.294474,11.72466,8.565672,0.78434,0.588398,0.196467,0.383653,-0.708992,0.591727,0.487464,-0.38874,-0.781831
1.250226,0.673198,0.865541,8.951164,10.769207,8.007561,0.882353,0.427614,0.196467,0.241049,-0.769256,0.591727,0.404164,-0.474754,-0.781831
1.250226,0.673198,1.057883,9.389818,9.75419,7.349578,0.947824,0.251059,0.196467,0.089554,-0.801149,0.591727,0.305957,-0.543258,-0.781831
1.250226,0.673198,1.250226,9.594258,8.717044,6.615991,0.978337,0.065244,0.196467,-0.065244,-0.803494,0.591727,0.196467,-0.591727,-0.781831
1.250226,0.673198,1.378454,9.596343,8.032217,6.098206,0.978648,-0.060398,0.196467,-0.167457,-0.788554,0.591727,0.119185,-0.611992,-0.781831
1.250226,0.673198,1.570796,9.398071,7.042956,5.299663,0.949056,-0.246362,0.196467,-0.315108,-0.742002,0.591727,0.0,-0.62349,-0.781831
1.250226,0.737313,-1.442568,-3.178511,11.514804,6.290569,-0.911434,0.352715,0.211848,0.402363,0.656502,0.638051,0.085972,0.666781,-0.740278
1.250226,0.737313,-1.250226,-2.614155,12.305914,7.133936,-0.827202,0.520439,0.211848,0.520439,0.56748,0.638051,0.211848,0.638051,-0.740278
1.250226,0.737313,-1.057883,-1.845392,12.968419,7.924954,-0.712461,0.668969,0.211848,0.619321,0.457529,0.638051,0.32991,0.585788,-0.740278
1.250226,0.737313,-0.865541,-0.900574,13.477886,8.634448,-0.571444,0.792826,0.211848,0.695361,0.330703,0.638051,0.435805,0.511921,-0.740278
1.250226,0.737313,-0.673198,0.185451,13.815524,9.236252,-0.409351,0.887442,0.211848,0.745754,0.191681,0.638051,0.525626,0.419173,-0.740278
1.250226,0.737313,-0.54497,0.968308,13.93873,9.566476,-0.292506,0.932502,0.211848,0.764143,0.094742,0.638051,0.574913,0.348516,-0.740278
1.250226,0.737313,-0.352628,2.198762,13.965659,9.94181,-0.108856,0.971221,0.211848,0.768163,-0.053078,0.638051,0.630933,0.232189,-0.740278
1.250226,0.737313,-0.160285,3.456116,13.80277,10.161235,0.078808,0.97412,0.211848,0.743851,-0.19894,0.638051,0.663683,0.107299,-0.740278
1.250226,0.737313,0.032057,4.693996,13.45607,10.216659,0.263567,0.941092,0.211848,0.692104,-0.337465,0.638051,0.671955,-0.021548,-0.740278
1.250226,0.737313,0.224399,5.866746,12.938346,10.106038,0.438604,0.873354,0.211848,0.614832,-0.463543,0.638051,0.655445,-0.149601,-0.740278
1.250226,0.737313,0.416742,6.931115,12.268692,9.833452,0.597465,0.773406,0.211848,0.514884,-0.572526,0.638051,0.61476,-0.272136,-0.740278
1.250226,0.737313,0.609084,7.847845,11.471807,9.408955,0.73429,0.644933,0.211848,0.395946,-0.660392,0.638051,0.551403,-0.384635,-0.740278
1.250226,0.737313,0.737313,8.360017,10.884218,9.049078,0.810734,0.545739,0.211848,0.308246,-0.705603,0.638051,0.49769,-0.451988,-0.740278
1.250226,0.737313,0.929655,8.958811,9.942424,8.408696,0.900106,0.380696,0.211848,0.16768,-0.751515,0.638051,0.40211,-0.538791,-0.740278
1.250226,0.737313,1.121997,9.335181,8.959194,7.66895,0.956281,0.201613,0.211848,0.020929,-0.76971,0.638051,0.2917,-0.605722,-0.740278
1.250226,0.737313,1.31434,9.475247,7.970793,6.857123,0.977186,0.015094,0.211848,-0.126594,-0.759516,0.638051,0.170532,-0.650313,-0.740278
1.250226,0.737313,1.506682,9.373844,7.013674,6.003156,0.962051,-0.171982,0.211848,-0.269447,-0.721311,0.638051,0.043074,-0.67092,-0.740278
1.250226,0.801427,-1.506682,-3.442852,10.84953,6.414336,-0.933061,0.279571,0.226358,0.356763,0.638696,0.681754,0.046025,0.716873,-0.695683
1.250226,0.801427,-1.31434,-2.969504,11.623468,7.326794,-0.862412,0.452778,0.226358,0.472276,0.55872,0.681754,0.182213,0.694856,-0.695683
1.250226,0.801427,-1.186112,-2.534136,12.076188,7.912107,-0.797431,0.559344,0.226358,0.539846,0.493739,0.681754,0.269573,0.66585,-0.695683
1.250226,0.801427,-0.993769,-1.719224,12.641851,8.731597,-0.675803,0.701465,0.226358,0.624273,0.381438,0.681754,0.391885,0.60204,-0.695683
1.250226,0.801427,-0.801427,-0.737316,13.053251,9.454248,-0.529249,0.817715,0.226358,0.685676,0.255069,0.681754,0.499743,0.516026,-0.695683
1.250226,0.801427,-0.609084,0.375373,13.295216,10.05341,-0.363176,0.903806,0.226358,0.72179,0.119292,0.681754,0.58917,0.41098,-0.695683
1.250226,0.801427,-0.416742,1.577806,13.358821,10.506983,-0.183709,0.956563,0.226358,0.731284,-0.020884,0.681754,0.656868,0.290776,-0.695683
1.250226,0.801427,-0.224399,2.825635,13.241721,10.79824,0.002534,0.974041,0.226358,0.713806,-0.16029,0.681754,0.700339,0.159848,-0.695683
1.250226,0.801427,-0.032057,4.072837,12.948234,10.916437,0.188684,0.955594,0.226358,0.670002,-0.293785,0.681754,0.71798,0.023024,-0.695683
1.250226,0.801427,0.096171,4.881189,12.659671,10.89667,0.309334,0.923621,0.226358,0.626933,-0.377051,0.681754,0.71503,-0.068978,-0.695683
1.250226,0.801427,0.288514,6.025909,12.099299,10.719981,0.480187,0.847456,0.226358,0.543295,-0.489941,0.681754,0.688658,-0.20439,-0.695683
1.250226,0.801427,0.480856,7.051971,11.404675,10.373119,0.633331,0.740037,0.226358,0.43962,-0.584762,0.681754,0.636888,-0.332264,-0.695683
1.250226,0.801427,0.673198,7.921532,10.601417,9.868878,0.763116,0.605323,0.226358,0.319731,-0.658015,0.681754,0.561628,-0.447883,-0.695683
1.250226,0.801427,0.865541,8.602521,9.719151,9.225854,0.864756,0.448284,0.226358,0.188049,-0.707,0.681754,0.465654,-0.546984,-0.695683
1.250226,0.801427,1.057883,9.069823,8.790417,8.467764,0.934503,0.274712,0.226358,0.049432,-0.72991,0.681754,0.352507,-0.625911,-0.695683
1.250226,0.801427,1.186112,9.253786,8.162328,7.912107,0.96196,0.152955,0.226358,-0.044312,-0.730239,0.681754,0.269573,-0.66585,-0.695683
1.250226,0.801427,1.378454,9.330832,7.232541,7.026005,0.973459,-0.033753,0.226358,-0.183086,-0.708302,0.681754,0.137319,-0.705102,-0.695683
1.250226,0.801427,1.570796,9.167328,6.347995,6.105969,0.949056,-0.219215,0.226358,-0.315108,-0.660242,0.681754,0.0,-0.718349,-0.695683
1.250226,0.865541,-1.442568,-3.449909,10.697394,7.12468,-0.915144,0.323948,0.239938,0.391192,0.569859,0.722655,0.097372,0.755194,-0.648228
1.250226,0.865541,-1.250226,-2.92194,11.378915,8.079874,-0.836342,0.492911,0.239938,0.492911,0.484571,0.722655,0.239938,0.722655,-0.648228
1.250226,0.865541,-1.057883,-2.187304,11.938634,8.975778,-0.726695,0.643696,0.239938,0.576452,0.38141,0.722655,0.373655,0.663462,-0.648228
1.250226,0.865541,-0.865541,-1.273097,12.355907,9.77935,-0.590246,0.770739,0.239938,0.638731,0.264183,0.722655,0.493591,0.5798,-0.648228
1.250226,0.865541,-0.737313,-0.580277,12.547119,10.248958,-0.48684,0.839891,0.239938,0.66727,0.180335,0.722655,0.563682,0.511921,-0.648228
1.250226,0.865541,-0.54497,0.555574,12.695642,10.834962,-0.31731,0.917466,0.239938,0.689438,0.049455,0.722655,0.651145,0.394728,-0.648228
1.250226,0.865541,-0.352628,1.769835,12.6738,11.260064,-0.136077,0.961204,0.239938,0.686178,-0.083249,0.722655,0.714593,0.262977,-0.648228
1.250226,0.865541,-0.160285,3.017722,12.482398,11.508584,0.050175,0.969491,0.239938,0.65761,-0.212882,0.722655,0.751686,0.121527,-0.648228
1.250226,0.865541,0.032057,4.253211,12.128496,11.571357,0.234576,0.942021,0.239938,0.604789,-0.334665,0.722655,0.761055,-0.024406,-0.648228
1.250226,0.865541,0.224399,5.430734,11.625146,11.446069,0.410326,0.879808,0.239938,0.529662,-0.444104,0.722655,0.742355,-0.169438,-0.648228
1.250226,0.865541,0.416742,6.506862,10.990912,11.137338,0.570942,0.785147,0.239938,0.435001,-0.537164,0.722655,0.696276,-0.308221,-0.648228
1.250226,0.865541,0.54497,7.148152,10.506755,10.834962,0.666657,0.70569,0.239938,0.362738,-0.58838,0.722655,0.651145,-0.394728,-0.648228
1.250226,0.865541,0.737313,7.969606,9.708362,10.248958,0.789262,0.565239,0.239938,0.243575,-0.64687,0.722655,0.563682,-0.511921,-0.648228
1.250226,0.865541,0.929655,8.596028,8.84978,9.523664,0.882758,0.403942,0.239938,0.115429,-0.681503,0.722655,0.455429,-0.610233,-0.648228
1.250226,0.865541,1.121997,9.004314,7.962674,8.68583,0.943696,0.227746,0.239938,-0.016975,-0.691001,0.722655,0.330379,-0.686039,-0.648228
1.250226,0.865541,1.31434,9.179405,7.079764,7.766357,0.969829,0.043151,0.239938,-0.148753,-0.675013,0.722655,0.193144,-0.736543,-0.648228
1.250226,0.865541,1.506682,9.114845,6.233611,6.799157,0.960193,-0.143036,0.239938,-0.275044,-0.63413,0.722655,0.048786,-0.759881,-0.648228
